"","OBJECTID","Id","gridcode","OBJECTID_1","sampleid","station","location","state","sampdate","custid","method","area","EcoRegion3","US_L3NAME","lat","long","geometry","geometry2","Permanent_","FDate","Resolution","GNIS_ID","GNIS_Name","LengthKM","ReachCode","Enabled","GNIS_Stati","MLocID","Org_ID","Measure","COMID","FAC_QC","Alt_ID","Identifier","Delin_QC","Shape_Length","Shape_Area","Area_km2","rd_km","rdden_km_km2","total_strm_km","xings","xings_km2","canal_km","P_canal","mines","mines_km2","grvl_mn","grvl_mn_km2","Ag_km2","P_AgLand","Urban21_km2","P_Urban21Land","rd_Status","xing_Status","Ag_Status","Urb21L_Status","mines_status","gmines_status","canal_status","GIS.status_2020","WorE","Eco3","GIS.status_2020.yn"
"592",128,161,126,126,140181,"ORFST-1004","Rogue River/Foster Creek","OR",2008-07-10,"USFS_504","Surber net",0.744,4,"Cascades",43.04065,-122.40288,"c(-2112324.63362163","2522576.86277639)","166100402",2012-02-25,2,"01142336","Foster Creek",0.189,"17100307000404",1,"yes","ORFST-1004",NA,40.7533784735,23923818,"moved to nearest fac",NA,126,"ok",21420.0000000037,14621400.0000009,14.6214000000009,18.3541081108065,1.2552907458113,8.70195603986239,3,0.20517871065697,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"NO","W","Ca","N"
"593",129,162,127,127,140185,"ORYEL-1006","Yellow Creek","OR",2008-05-19,"USFS_504","Surber net",0.744,78,"Klamath Mountains",43.55155,-123.369,"c(-2171305.55944947","2599129.66163679)","164885275",2012-02-25,2,"01129364","Yellow Creek",0.336,"17100303000236",1,"yes","ORYEL-1006",NA,8.09305,24528548,"moved to nearest fac; updated COMID from 24527086",NA,127,"ok",11339.9999999963,3581100.00000073,3.58110000000073,8.72127814783827,2.43536291861062,2.76654935261294,1,0.279243807768506,0,0,0,0,0,0,0,0,0.115152103535262,3.21555118637398,0,0,1,0,1,1,1,"NO","W","KlMt","N"
"594",130,163,128,128,140198,"ORYEL-1005","Yellow Creek","OR",2008-05-17,"USFS_504","Surber net",0.744,1,"Coast Range",43.50263,-123.44688,"c(-2178866.76114161","2595677.51598708)","164885063",2012-02-25,2,"01129364","Yellow Creek",0.242,"17100303018020",1,"yes","ORYEL-1005",NA,30.7562527257,24527084,"moved to nearest fac",NA,128,"ok",42420.0000000075,42805799.999999,42.8057999999991,114.430604670946,2.67324999581712,22.4855636883489,12,0.280335842339129,0,0,0,0,0,0,0,0,1.5171797706655,3.54433224157833,0,0,1,0,1,1,1,"NO","W","CoRa","N"
"595",131,164,129,129,140200,"OREFH-1002","Upper East Fork, Hood River","OR",2008-07-24,"USFS_504","Surber net",0.744,4,"Cascades",45.33226,-121.57499,"c(-1979808.90920262","2750698.26758118)","150805744",2012-02-24,2,"01141568","East Fork Hood River",0.857,"17070105017186",1,"yes","OREFH-1002",NA,0.827812996173,24504472,"REVISIT; LANDS ON NEWTON BUT SAYS UPPER EF; SAFE TO MOVE?",NA,129,"ok; used point as it was (on Netwon) per Trip",31980.0000000112,9340199.99999994,9.34019999999994,1.75422599721,0.187814607525536,8.45457350280976,1,0.107064088563415,0,0,0,0,0,0,0,0,0.0362066078492582,0.387642746935381,1,0,1,1,1,1,1,"NO","W","Ca","N"
"596",132,166,130,130,140208,"ORBLZ-1007","Blazed Alder Creek","OR",2008-08-07,"USFS_504","Surber net",0.744,4,"Cascades",45.45448,-121.89166,"c(-2000060.98947938","2770421.45749966)","149944546",2012-02-22,2,"01138257","Blazed Alder Creek",0.788,"17080001000206",1,"yes","ORBLZ-1007",NA,68.6706331113,23736071,"moved to nearest fac",NA,130,"ok",28920,21394800.0000005,21.3948000000005,6.54882579903695,0.306094275199431,18.4203978256983,2,0.0934806588516814,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,"Ref_GIS.candidate","W","Ca","Y"
"597",133,167,131,131,140216,"ORYEL-1009","Yellow Creek","OR",2008-05-20,"USFS_504","Surber net",0.744,1,"Coast Range",43.50125,-123.45429,"c(-2179482.43158127","2595699.77991107)","164885318",2012-02-25,2,"01129364","Yellow Creek",0.114,"17100303000233",1,"yes","ORYEL-1009",NA,4.31722636574,24527084,"moved to nearest fac; updated COMID from 24527082",NA,131,"ok",44220,44534700.0000002,44.5347000000002,120.339809826037,2.70215831309151,23.0980792780078,13,0.29190720943444,0,0,0,0,0,0,0,0,1.58258313123738,3.55359558105786,0,0,1,0,1,1,1,"NO","W","CoRa","N"
"598",134,168,132,132,140217,"ORFST-1010","Rogue River/Foster Creek","OR",2008-07-14,"USFS_504","Surber net",0.744,4,"Cascades",43.01587,-122.3852,"c(-2111705.41226984","2519521.94928925)","166074808",2012-02-25,2,"01142336","Foster Creek",0.522,"17100307003698",1,"yes","ORFST-1010",NA,4.06590914591,23923814,"moved to nearest fac",NA,132,"ok",31919.9999999925,27702899.9999976,27.7028999999976,43.588508936378,1.57342765329196,17.0477794900756,7,0.252681127246628,0,0,0,0,0,0,0,0,0.149509852105463,0.5396902566355,0,0,1,1,1,1,1,"NO","W","Ca","N"
"599",135,169,133,133,140222,"ORFST-1007","Rogue River/Foster Creek","OR",2008-07-12,"USFS_504","Surber net",0.744,4,"Cascades",43.04521,-122.41174,"c(-2112875.37524848","2523263.64938861)","166074503",2012-02-25,2,"01142336","Foster Creek",0.029,"17100307007626",1,"yes","ORFST-1007",NA,76.43912,23923818,"moved to nearest fac",NA,133,"ok",20700,13551300.0000001,13.5513000000001,15.9057031084356,1.17374001818538,7.80593564597435,3,0.221380974519048,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,"NO","W","Ca","N"
"600",136,170,134,134,140420,"DC","Days Creek","OR",2008-07-23,"BLM-OR-100","Surber net",1,78,"Klamath Mountains",43.041,-123.021,"c(-2160441.4876551","2536510.050387)","160866481",2013-03-19,2,"01140677","Days Creek",0.14077829,"17100302000516",1,"yes","DC",NA,19.7275141079,23901935,"moved to nearest fac",NA,134,"ok",21900.0000000037,14150699.9999986,14.1506999999986,38.988574372685,2.75523997913099,5.62640720612272,3,0.21200364646274,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"NO","W","KlMt","N"
"601",137,171,135,135,140421,"FATECK-01","Fate Creek","OR",2008-07-29,"BLM-OR-100","Surber net",1,78,"Klamath Mountains",42.999,-123.103,"c(-2168139.27054255","2533874.76305586)","160866588",2012-02-25,2,"01142029","Fate Creek",0.134,"17100302001124",1,"yes","FATECK-01",NA,11.5485833866,23903191,"moved to nearest fac",NA,135,"ok",14099.9999999963,6743700.00000017,6.74370000000017,26.3315358192703,3.90461257459105,4.46891980354039,5,0.741432744635715,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"NO","W","KlMt","N"
"602",138,172,136,136,140422,"UPMARTIN-01","Upper Martin Creek, Reference site","OR",2008-07-10,"BLM-OR-100","Surber net",1,78,"Klamath Mountains",42.83,-123.488,"c(-2203465.9757064","2524621.81755714)","160907681",2012-02-25,2,"01123805","Martin Creek",0.21,"17100302001231",1,"yes","UPMARTIN-01",NA,48.2651137509,23903405,"moved to nearest fac",NA,136,"ok",20700,12419999.9999998,12.4199999999998,39.0722196993179,3.14591140896284,6.19942620127354,5,0.402576489533018,0,0,0,0,0,0,0,0,0.637871423232407,5.13584076676664,0,0,1,0,1,1,1,"NO","W","KlMt","N"
"603",139,173,137,137,140423,"MDLCK-3","Middle Creek, Mile 3 above confluence of South Fork","OR",2008-07-10,"BLM-OR-100","Surber net",1,78,"Klamath Mountains",42.847,-123.434,"c(-2198717.54921809","2525191.89886737)","160906851",2012-02-25,2,"01127303","South Fork Middle Creek",0.078,"17100302060397",1,"yes","MDLCK-3",NA,8.87313427328,23902097,"on fac; added COMID",NA,137,"ok",17160.0000000224,9347400.00000039,9.34740000000039,36.4763745395039,3.90230166030151,5.94065462440177,11,1.17679782613342,0,0,0,0,0,0,0,0,0.560708306132302,5.99854832501314,0,0,1,0,1,1,1,"NO","W","KlMt","N"
"604",140,174,138,138,140425,"MDLCKBK-01","Middle Creek at Buck Creek, Mile 7.9","OR",2008-07-23,"BLM-OR-100","Surber net",1,78,"Klamath Mountains",42.837,-123.505,"c(-2204567.22738574","2525765.7424985)","160907593",2012-02-25,2,"01118184","Buck Creek",0.276,"17100302005934",1,"yes","MDLCKBK-01",NA,10.3545103738,23902081,"moved to nearest fac; added COMID for segment closest to point; uncertain if above or below Buck",NA,138,"ok",54720.0000000037,75201299.9999974,75.2012999999974,280.217495339364,3.72623206433098,44.7366217752568,53,0.704775050431333,0,0,1,0.0132976424609685,0,0,0,0,4.55300523778429,6.05442357749726,0,0,1,0,0,1,1,"NO","W","KlMt","N"
"605",141,175,139,139,140426,"MDLCK-9.8","Middle Creek, below Buck Creek conflunence. Mile 9.8","OR",2008-07-23,"BLM-OR-100","Surber net",1,78,"Klamath Mountains",42.836,-123.539,"c(-2207247.64522083","2526447.8641428)","160907859",2012-02-25,2,"01124092","Middle Creek",0.22,"17100302000583",1,"yes","MDLCK-9.8",NA,98.3067772645,23902075,"moved to nearest fac",NA,139,"ok",61019.9999999963,92569499.9999978,92.5694999999978,357.024759988741,3.85682930110619,56.4479358083412,67,0.723780510859426,0,0,1,0.0108026941919317,0,0,0,0,5.96924035122503,6.44838780724231,0,0,1,0,0,1,1,"NO","W","KlMt","N"
"606",142,177,141,141,140428,"LAVADR-01","Lavadoure Creek","OR",2008-07-29,"BLM-OR-100","Surber net",1,78,"Klamath Mountains",42.949,-123.107,"c(-2170022.27930591","2528605.96363781)","160867797",2012-02-25,2,"01144885","Lavadoure Creek",0.191,"17100302037252",1,"yes","LAVADR-01",NA,28.2761339937,23902587,"moved to nearest fac",NA,141,"ok",11280.0000000037,4131900.0000014,4.1319000000014,10.3580686755781,2.50685366915332,2.76176475954956,2,0.484038819913193,0,0,0,0,0,0,0.0157318069083203,0.380740262550279,0.0483841620513608,1.17099063509147,0,0,0,1,1,1,1,"NO","W","KlMt","N"
"607",143,178,142,142,141056,"PIBO:0867","McCubbin Creek","OR",2008-06-26,"USFS_502","Surber net",0.744,11,"Blue Mountains",45.701083,-117.30401,"c(-1646202.12160145","2708963.76502907)","109449188",2012-02-22,2,"01145955","McCubbin Creek",0.293,"17060106003692",1,"yes","PIBO:0867",NA,69.6243620896,23444081,"moved to nearest fac",NA,142,"ok",13440.0000000112,3878999.99999888,3.87899999999888,13.9371722753757,3.59298073611233,1.78107031301975,1,0.257798401649984,0,0,0,0,0,0,0,0,0.155415058426089,4.00657536545847,0,0,1,0,1,1,1,"NO","E","BM","N"
"608",144,180,143,143,141057,"PIBO:0870","Davis Creek","OR",2008-06-24,"USFS_502","Surber net",0.744,11,"Blue Mountains",45.733103,-117.25045,"c(-1641344.02425637","2711505.30915168)","109448360",2012-02-22,2,"01140662","Davis Creek",0.674,"17060106003484",1,"yes","PIBO:0870",NA,12.8246670266,23442509,"moved to nearest fac",NA,143,"ok",42119.9999999925,25995600.0000007,25.9956000000007,64.5321089573975,2.48242429324177,10.7604782837111,1,0.0384680484389656,0,0,1,0.0384680484389656,0,0,0,0,0.571233689549037,2.19742452395414,0,1,1,0,0,1,1,"NO","E","BM","N"
"609",145,181,144,144,141059,"PIBO:0877","Elk Creek","OR",2008-06-28,"USFS_502","Surber net",0.744,11,"Blue Mountains",45.684833,-117.18963,"c(-1637910.28777227","2705227.20405469)","161822881",2012-02-22,2,"01141765","Elk Creek",0.151,"17060106000266",1,"yes","PIBO:0877",NA,31.3149378352,23442547,"moved to nearest fac",NA,144,"ok",50639.9999999851,48610799.9999973,48.6107999999973,95.6072276996727,1.96678984299123,25.7571169799048,15,0.308573403441228,0,0,0,0,0,0,0,0,0.0568667247923515,0.116983725411544,0,0,1,1,1,1,1,"NO","E","BM","N"
"610",146,182,145,145,141060,"PIBO:0891","Gumboot Creek","OR",2008-08-11,"USFS_502","Surber net",0.744,11,"Blue Mountains",45.177385,-116.88042,"c(-1626692.2052149","2644884.07621491)","142035010",2012-02-22,2,"01143153","Gumboot Creek",0.022,"17060102003496",1,"yes","35823-ORDEQ","OregonDEQ",85.515979341,24224875,"moved to nearest fac","35823",145,"ok",47339.9999999814,47980799.9999973,47.9807999999973,116.729796225622,2.4328438922575,36.2587314612015,7,0.145891690009345,0,0,0,0,0,0,0,0,0.557157509350205,1.16120929486427,0,0,1,1,1,1,1,"NO","E","BM","N"
"611",147,183,146,146,141061,"PIBO:0892","Freezout Creek","OR",2008-08-08,"USFS_502","Surber net",0.744,11,"Blue Mountains",45.371685,-116.761213,"c(-1612871.14076127","2663942.80168711)","162709067",2012-02-22,2,"01142446","Freezeout Creek",0.072,"17060102000214",1,"yes","PIBO:0892",NA,7.78548386288,24224161,"moved to nearest fac; updated COMID from 24224159",NA,146,"ok",28739.9999999888,23727599.9999997,23.7275999999997,9.44789006448464,0.398181445425781,12.9621024846143,2,0.0842900251184285,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,"Ref_GIS.candidate","E","BM","Y"
"612",148,184,147,147,141062,"PIBO:0893","Skookum Creek","OR",2008-08-09,"USFS_502","Surber net",0.744,11,"Blue Mountains",45.135942,-116.93843,"c(-1632145.72761123","2641379.8613073)","142035056",2012-02-22,2,"01149610","Skookum Creek",0.402,"17060102003604",1,"yes","PIBO:0893",NA,23.3836321683,24224931,"on fac",NA,147,"ok",19860.0000000037,5966999.9999995,5.9669999999995,20.4716240541121,3.43080677964033,3.90607427882824,2,0.335176805765069,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"NO","E","BM","N"
"613",149,185,148,148,141063,"PIBO:0895","Cliff Creek","OR",2008-08-10,"USFS_502","Surber net",0.744,11,"Blue Mountains",45.098794,-117.23468,"c(-1655771.23761146","2642473.33263942)","162720132",2012-02-22,2,"01139826","Cliff Creek",0.678,"17060102002975",1,"yes","PIBO:0895",NA,26.5389986441,24224151,"moved to nearest fac",NA,148,"ok",24300.0000000037,18730799.9999997,18.7307999999997,0,0,4.93448157374286,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,"Ref_GIS.candidate","E","BM","Y"
"614",150,186,149,149,141064,"PIBO:0896","Grouse Creek","OR",2008-08-22,"USFS_502","Surber net",0.744,11,"Blue Mountains",45.296489,-116.87538,"c(-1623419.54462487","2657725.65018508)","162712774",2012-02-22,2,"01143123","Grouse Creek",0.167,"17060102000172",1,"yes","PIBO:0896",NA,1.65963452427,24224075,"moved to nearest fac; updated COMID from 24224073",NA,149,"ok",59880.0000000037,63131399.9999975,63.1313999999975,177.442812545382,2.81069028320913,39.3928558470436,5,0.0791998910209531,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,"NO","E","BM","N"
"615",151,187,150,150,141065,"PIBO:0938","West Fork Burnt Creek","OR",2008-07-11,"USFS_502","Surber net",0.744,11,"Blue Mountains",44.552458,-118.27835,"c(-1749818.38618757","2601940.45665371)","112858124",2012-02-21,2,"01152056","West Fork Burnt River",1.079,"17050202000687",1,"yes","PIBO:0938",NA,8.06074485906,24200343,"on fac; updated COMID from 24200341",NA,150,"ok",31500.0000000112,20313900.0000003,20.3139000000003,86.5822904386039,4.26221899480664,17.046569171391,27,1.32913916087012,0,0,0,0,0,0,0,0,0.45103827356018,2.22034308311143,0,0,1,0,1,1,1,"NO","E","BM","N"
"616",152,188,151,151,141066,"PIBO:0940","Barney Creek","OR",2008-07-10,"USFS_502","Surber net",0.744,11,"Blue Mountains",44.40418,-118.299543,"c(-1755293.10537062","2586264.19106357)","112866046",2012-02-21,2,"01137537","Barney Creek",5.41,"17050202001014",1,"yes","37123-ORDEQ","OregonDEQ",0.148121261467,24200565,"moved to nearest fac; uncertain if above or below trib; didn't update COMID",NA,151,"ok",25859.9999999851,10524600.0000003,10.5246000000003,32.2754394124534,3.06666661084055,11.4641510647812,8,0.76012390019571,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"NO","E","BM","N"
"617",153,189,152,152,141069,"PIBO:0947","Trout Creek","OR",2008-07-14,"USFS_502","Surber net",0.744,11,"Blue Mountains",44.652816,-118.25305,"c(-1745274.18579944","2612347.52712302)","112856860",2012-02-21,2,"01151444","Trout Creek",0.217,"17050202000449",1,"yes","PIBO:0947",NA,85.7599928059,24200845,"moved to nearest fac; updated COMID from 24200843",NA,152,"ok",47280,57928500.0000018,57.9285000000018,102.431353733033,1.76823763316899,61.0444695035986,35,0.604193100114778,0,0,0,0,0,0,0,0,0.522839955862916,0.902560839419111,0,0,1,1,1,1,1,"NO","E","BM","N"
"618",154,190,153,153,141070,"PIBO:0948","Middle Fork Burnt Creek","OR",2008-07-13,"USFS_502","Surber net",0.744,11,"Blue Mountains",44.513406,-118.28476,"c(-1751323.3639696","2597827.354086)","112858942",2012-02-21,2,"01146138","Middle Fork Burnt River",2.919,"17050202000241",1,"yes","PIBO:0948",NA,9.97312141844,24200363,"moved to nearest fac","WWNF-129",153,"ok",29879.9999999814,25002900.0000002,25.0029000000002,97.3081507784467,3.89187457368729,21.5842143652845,32,1.27985153722167,0,0,0,0,0,0,0,0,0.0303649395670406,0.121445670570375,0,0,1,1,1,1,1,"NO","E","BM","N"
"619",155,191,154,154,141071,"PIBO:0957","Muddy Creek","OR",2008-06-13,"USFS_502","Surber net",0.744,11,"Blue Mountains",43.900077,-118.69868,"c(-1799412.37876127","2539097.79941351)","162988947",2012-07-20,2,"01146613","Muddy Creek",1.461,"17050116000486",1,"yes","PIBO:0957",NA,85.9085849355,23413853,"moved to nearest fac",NA,154,"ok",23279.9999999888,14570100.0000006,14.5701000000006,21.714702658055,1.49036057803681,11.0561915252566,7,0.480435961318022,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"NO","E","BM","N"
"620",156,192,155,155,141072,"PIBO:0959","Pine Creek","OR",2008-06-12,"USFS_502","Surber net",0.744,11,"Blue Mountains",43.851495,-118.75753,"c(-1805273.55770071","2534949.168837)","162989017",2012-07-20,2,"01147691","Pine Creek",0.136,"17050116003144",1,"yes","PIBO:0959",NA,20.94213,23413919,"moved to nearest fac; updated COMID from 23413915",NA,155,"ok",41759.9999999963,53604000.0000003,53.6040000000003,95.0064567950104,1.77237625541023,42.5888173730708,34,0.63428102380419,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"NO","E","BM","N"
"621",157,193,156,156,141073,"PIBO:0962","Dry Creek","OR",2008-07-12,"USFS_502","Surber net",0.744,11,"Blue Mountains",44.013305,-118.70592,"c(-1796986.86122095","2551504.029558)","145649262",2012-07-20,2,"01141277","Dry Creek",3.673,"17050116001135",1,"yes","PIBO:0962",NA,22.3073819116,23415219,"on fac",NA,156,"ok",17340.0000000112,6870600.00000061,6.87060000000062,10.2490595740414,1.49172700696307,4.61437007864566,2,0.291095391959919,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"NO","E","BM","N"
"622",158,195,157,157,141075,"PIBO:0966","Bluebucket Creek","OR",2008-06-15,"USFS_502","Surber net",0.744,11,"Blue Mountains",43.963265,-118.53434,"c(-1784975.04042097","2542847.3774373)","145651872",2012-07-20,2,"01138338","Bluebucket Creek",0.008,"17050116000342",1,"yes","PIBO:0966",NA,6.71267071068,23413555,"moved to nearest fac; added COMID for Bluebucket",NA,157,"ok",58140.0000000037,84294899.9999961,84.2948999999961,125.591671824647,1.48990830791249,78.3584449735137,48,0.56942946726317,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"NO","E","BM","N"
"623",159,196,158,158,141077,"PIBO:0998","Ruby Creek","OR",2008-07-23,"USFS_502","Surber net",0.744,11,"Blue Mountains",44.776108,-118.49346,"c(-1760558.5168449","2630131.9325398)","113006912",2012-02-22,2,"01148826","Ruby Creek",1.059,"17070202001258",1,"yes","PIBO:0998",NA,44.7952575766,23673433,"on fac",NA,158,"ok",20280.0000000149,12077999.9999984,12.0779999999984,3.80981746595182,0.315434464808108,8.87088555213504,1,0.0827951647623888,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,"Ref_GIS.candidate","E","BM","Y"
"624",160,197,159,159,141078,"PIBO:0999","Trail Creek","OR",2008-07-14,"USFS_502","Surber net",0.744,11,"Blue Mountains",44.916719,-118.40499,"c(-1750106.88870043","2643715.61551204)","113003890",2013-05-30,2,"01151368","Trail Creek",2.14674072,"17070202001089",1,"yes","32545-ORDEQ","OregonDEQ",5.75545068047,23673067,"on fac; added COMID for Trail","32545",159,"ok",46739.9999999814,49994099.9999967,49.9940999999967,100.034834103524,2.00093279214008,41.7605378593546,16,0.320037764456227,0,0,0,0,0,0,0,0,0.865455076129185,1.73111442376049,0,0,1,0,1,1,1,"NO","E","BM","N"
"625",161,198,160,160,141079,"PIBO:1000","Silver Creek","OR",2008-07-24,"USFS_502","Surber net",0.744,11,"Blue Mountains",44.880379,-118.57966,"c(-1764446.10166194","2643013.43077306)","160252739",2012-02-22,2,"01149485","Silver Creek",0.148,"17070202000267",1,"yes","PIBO:1000",NA,22.4984976488,23671181,"moved to nearest fac",NA,160,"ok",17460.0000000037,8111700.00000084,8.11170000000084,0.693201228310798,0.0854569607247219,6.44549453744027,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,"Ref_GIS.candidate","E","BM","Y"
"626",162,199,161,161,141081,"PIBO:1003","Crane Creek","OR",2008-07-26,"USFS_502","Surber net",0.744,11,"Blue Mountains",44.889301,-118.43246,"c(-1752926.34027498","2641254.71432552)","113004472",2012-02-22,2,"01140374","Crane Creek",0.529,"17070202003741",1,"yes","32548-ORDEQ","OregonDEQ",48.2004753908,23671723,"on fac","32548",161,"ok",32520.0000000075,18353699.9999995,18.3536999999995,53.1826450874565,2.89765252169633,14.4850949184703,13,0.708304047685227,0,0,0,0,0,0,0,0,0.190159782297381,1.03608418083213,0,0,1,1,1,1,1,"NO","E","BM","N"
"627",163,200,162,162,141083,"PIBO:1007","Baldy Creek","OR",2008-07-26,"USFS_502","Surber net",0.744,11,"Blue Mountains",44.899491,-118.30782,"c(-1743102.93549213","2640065.0442056)","113004866",2012-02-22,2,"01137473","Baldy Creek",1.942,"17070202000492",1,"yes","PIBO:1007",NA,83.8818295753,23671681,"moved to nearest fac",NA,162,"ok",27419.9999999776,24083999.9999976,24.0839999999977,9.46538588459348,0.393015524190101,16.7412136973903,1,0.0415213419697764,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,"Ref_GIS.candidate","E","BM","Y"
"628",164,201,163,163,141084,"PIBO:1025","Fields Creek","OR",2008-06-11,"USFS_502","Surber net",0.744,11,"Blue Mountains",44.376749,-119.31422,"c(-1834332.23236787","2602458.68414318)","158544913",2012-02-22,2,"01142084","Fields Creek",0.381,"17070201007743",1,"yes","PIBO:1025",NA,80.4670203576,23822383,"moved to nearest fac",NA,163,"ok",35100.0000000037,42139799.9999993,42.1397999999993,84.2846839217924,2.00012064418421,35.8708567847554,36,0.854299261031154,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"NO","E","BM","N"
"629",165,202,164,164,141085,"PIBO:1029","South Fork Murderers Creek","OR",2008-06-12,"USFS_502","Surber net",0.744,11,"Blue Mountains",44.266917,-119.42211,"c(-1845635.00632713","2592675.58414715)","144666567",2012-02-22,2,"01161523","South Fork Murderers Creek",0.458,"17070201000281",1,"yes","PIBO:1029",NA,72.3658491244,23822273,"on fac",NA,164,"ok",59639.9999999776,62531999.9999971,62.5319999999971,106.039290399028,1.69576041705099,38.643190226778,36,0.5757052389177,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"NO","E","BM","N"
"630",166,203,165,165,141086,"PIBO:1033","Riley Creek","OR",2008-06-15,"USFS_502","Surber net",0.744,11,"Blue Mountains",44.316725,-119.17283,"c(-1825044.83147272","2593246.54224269)","158547106",2012-02-22,2,"01148451","Riley Creek",0.799,"17070201000359",1,"yes","PIBO:1033",NA,24.2137502142,23822431,"moved to nearest fac",NA,165,"ok",24479.9999999963,16376399.9999995,16.3763999999995,29.0489666484283,1.77383104030368,12.7172324143403,15,0.915952223932028,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,"NO","E","BM","N"
